Name,Club,Nationality,Sofascore_ID,event_id,penalty_id,outcome,zone,x,y,player_total_scored,player_total_attempts
Cristiano Ronaldo,Al-Nassr,Portugal,750,7127668,6050123,goal,high-right,70.97,52.5,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,7127656,6050124,goal,low-left,31.18,80,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,7127595,6050125,goal,low-left,25.81,99,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,7298327,6050126,goal,low-left,27.96,97.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,7127539,6050127,goal,low-right,69.35,97.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,7127534,6050128,goal,low-left,31.18,96.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6828174,6050129,post,left,21.51,93.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6828174,6050130,goal,low-left,30.65,89.5,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,7127507,6050132,goal,low-right,69.35,95.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,7127507,6050131,save,low-right,64.52,87.33,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,7019686,6050133,goal,low-left,30.65,90.5,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6965441,6050134,post,left,20.97,99,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,7065876,6050135,goal,low-right,70.43,77.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6807654,6050136,miss,close-high,48.39,2.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6807627,6050137,goal,low-left,27.42,96.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6807664,6050138,save,low-right,63.98,96.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6807582,6050139,goal,low-left,27.96,93.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6807558,6050140,goal,low-right,74.19,83.17,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6807558,6050141,miss,high,66.13,0,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6807559,6050142,goal,low-left,26.88,97.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6807480,6050143,goal,low-centre,57.53,97.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6874279,6050144,goal,low-left,26.34,82,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6874279,6050145,goal,low-left,25.81,78.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6807388,6050146,goal,low-right,73.12,94.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,5764858,6050147,goal,low-centre,48.39,72.5,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,6730858,6061369,goal,high-centre,53.23,56.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,5764598,6050148,goal,high-right,61.29,61,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,5764440,6050149,goal,low-left,27.96,97.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,5984372,6050150,goal,low-centre,50,70.5,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,5764384,6050151,goal,low-right,68.82,95.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,5764344,6050152,goal,low-left,26.34,96.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,5984356,6061370,goal,low-left,26.34,97.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,5984356,6061371,save,low-left,29.57,97.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,5408176,6061372,goal,low-right,69.89,96.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,4061155,6050153,goal,low-left,27.42,95.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,4968598,6050155,goal,low-left,26.88,87.33,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,4968598,6050154,goal,low-left,29.03,96.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,4323828,6050156,save,low-centre,42.47,74.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,4060833,6050157,goal,low-centre,50.54,83.17,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,4060791,6050158,goal,low-right,72.04,76.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,4323784,6061373,goal,high-left,25.81,53.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,2834865,6050159,goal,high-centre,47.85,57.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,3482098,6050160,goal,low-left,32.26,99,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,2834743,6050161,goal,low-left,30.65,92.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,2577636,6061374,save,low-left,26.88,95.33,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,2577636,6061375,goal,low-right,69.35,90.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1795176,6050162,goal,high-right,72.58,60.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1989311,6050164,goal,high-left,27.42,49,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1989311,6050163,goal,low-left,33.33,90.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1795110,6050165,goal,low-right,67.74,88.5,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1795082,6050166,goal,low-left,37.63,90.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1795082,6050167,goal,low-left,25.81,90.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1795063,6050168,goal,low-right,67.74,90.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1923187,6050169,goal,low-centre,43.55,81.5,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1424846,6050170,goal,high-left,25.81,58.33,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1424751,6050171,goal,low-left,30.65,74.5,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1475793,6050172,goal,low-centre,51.61,69.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1424704,6050173,goal,low-left,29.57,97.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1106825,6050174,goal,low-right,63.98,86.17,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,1106719,6050175,save,low-left,36.02,93,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,782401,6050176,goal,low-left,26.88,79.17,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,969483,6050177,goal,low-centre,58.6,90.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,782294,6050178,goal,low-centre,43.55,69.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,937083,6050179,goal,low-left,28.49,93,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,781897,6091369,goal,high-right,62.37,65.33,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,757035,6061376,save,low-left,37.63,76.83,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,743922,6061377,miss,close-high-right,93.01,19,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,501156,6050180,miss,close-left,14.52,93,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,501133,6050181,goal,high-right,70.43,63,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,500572,6050182,goal,low-left,26.88,90.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,577758,6061378,goal,low-left,28.49,93,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,269606,6050183,goal,low-left,25.81,95.33,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,269591,6050184,goal,low-centre,40.86,95.33,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,269508,6050185,save,low-centre,41.4,90.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,268529,6080130,goal,high-right,65.59,62,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,268529,6050186,goal,high-right,68.82,53.67,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,231142,6080102,goal,high-centre,41.4,62,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,231142,6050187,goal,high-left,29.57,58.33,160,192
Cristiano Ronaldo,Al-Nassr,Portugal,750,99183,6061149,goal,high-left,28.49,65.33,160,192
João Félix,Al-Nassr,Portugal,851671,14773797,6091101,goal,high-left,35.48,53.67,7,9
João Félix,Al-Nassr,Portugal,851671,14462555,6084834,goal,high-right,70.43,66.17,7,9
João Félix,Al-Nassr,Portugal,851671,14495312,6079433,goal,high-left,36.02,42,7,9
João Félix,Al-Nassr,Portugal,851671,11874026,6064082,post,left,20.97,90.5,7,9
João Félix,Al-Nassr,Portugal,851671,8966507,25341,post,left,20.97,97.83,7,9
João Félix,Al-Nassr,Portugal,851671,8966507,25342,goal,low-left,26.88,95.83,7,9
João Félix,Al-Nassr,Portugal,851671,8740528,25343,goal,low-left,29.57,89.5,7,9
João Félix,Al-Nassr,Portugal,851671,8390963,25344,goal,low-left,30.65,97.83,7,9
João Félix,Al-Nassr,Portugal,851671,8165994,6046416,goal,low-left,32.8,96.83,7,9
Rafael Leão,Milan,Portugal,851284,13981528,6083441,goal,low-left,27.42,95.83,2,3
Rafael Leão,Milan,Portugal,851284,13981486,6082249,goal,low-left,36.02,96.83,2,3
Rafael Leão,Milan,Portugal,851284,10752396,41481,save,low-left,34.41,75.67,2,3
Gonçalo Guedes,Real Sociedad,Portugal,280979,15327740,6085556,goal,low-right,62.9,90.5,3,4
Gonçalo Guedes,Real Sociedad,Portugal,280979,10174537,22433,goal,low-right,63.98,82,3,4
Gonçalo Guedes,Real Sociedad,Portugal,280979,9602932,22434,goal,low-left,28.49,96.83,3,4
Gonçalo Guedes,Real Sociedad,Portugal,280979,9603019,22435,save,low-right,66.67,92.67,3,4
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,14167974,6090235,save,low-left,33.33,75.67,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,15024680,6085295,goal,high-right,65.05,55.67,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,14167897,6082094,goal,low-left,34.41,88.33,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,13960989,6078913,goal,high-centre,48.39,53.67,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,13157877,6076766,goal,low-centre,43.01,83.17,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,12450275,6076246,save,low-right,60.75,72.5,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,12450276,6076074,goal,low-centre,44.62,90.5,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,12450895,6074622,goal,high-right,67.74,58.83,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,13511932,6073785,goal,low-left,36.02,94.67,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,13444364,6073137,goal,low-left,36.56,71.5,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,13262286,6071593,goal,high-right,71.51,65.17,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,13204715,6071100,goal,low-left,29.03,90.5,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,11391362,6056759,goal,high-left,30.11,51.5,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,11896606,5189978,goal,high-left,32.26,53.67,13,15
Gonçalo Ramos,Paris Saint-Germain,Portugal,934510,8956831,18417,goal,low-centre,43.01,93.67,13,15
Francisco Trincão,Sporting CP,Portugal,830431,13313637,6071385,save,low-right,66.13,96.83,0,1
Rustam Ashurmatov,Esteghlal,Uzbekistan,358822,11275823,5941841,save,low-right,65.05,84.17,1,2
Rustam Ashurmatov,Esteghlal,Uzbekistan,358822,7303992,6056351,goal,low-right,61.83,97.83,1,2
Otabek Shukurov,Baniyas,Uzbekistan,358890,15010552,6085095,save,low-centre,47.85,71.5,7,8
Otabek Shukurov,Baniyas,Uzbekistan,358890,12475987,6068326,goal,low-centre,54.84,99,7,8
Otabek Shukurov,Baniyas,Uzbekistan,358890,11275823,5941845,goal,low-left,28.49,84.17,7,8
Otabek Shukurov,Baniyas,Uzbekistan,358890,10082248,12440,goal,low-right,72.58,93.67,7,8
Otabek Shukurov,Baniyas,Uzbekistan,358890,9755513,12441,goal,high-left,33.33,48.33,7,8
Otabek Shukurov,Baniyas,Uzbekistan,358890,8312471,12442,goal,high-centre,46.77,41,7,8
Otabek Shukurov,Baniyas,Uzbekistan,358890,8401703,12443,goal,high-centre,43.55,65.17,7,8
Otabek Shukurov,Baniyas,Uzbekistan,358890,8110597,6050838,goal,low-centre,44.62,81,7,8
Azizjon Ganiev,Al Bataeh,Uzbekistan,793857,14537518,6080264,miss,high-left,14.52,0,7,8
Azizjon Ganiev,Al Bataeh,Uzbekistan,793857,14174041,6079102,goal,low-centre,51.08,83.17,7,8
Azizjon Ganiev,Al Bataeh,Uzbekistan,793857,13867664,6076383,goal,high-left,30.65,58.83,7,8
Azizjon Ganiev,Al Bataeh,Uzbekistan,793857,13685989,6075973,goal,high-right,61.83,49.33,7,8
Azizjon Ganiev,Al Bataeh,Uzbekistan,793857,10910885,37204,goal,high-centre,43.01,63,7,8
Azizjon Ganiev,Al Bataeh,Uzbekistan,793857,10155591,37205,goal,low-left,32.8,93.67,7,8
Azizjon Ganiev,Al Bataeh,Uzbekistan,793857,9034280,37206,goal,low-left,29.03,76.83,7,8
Azizjon Ganiev,Al Bataeh,Uzbekistan,793857,7704379,6055862,goal,low-left,29.03,92.67,7,8
Sherzod Esanov,Buxoro,Uzbekistan,1403410,13187240,6073799,goal,low-centre,50.54,71.5,1,1
Eldor Shomurodov,İstanbul Başakşehir,Uzbekistan,791355,14109913,6091176,goal,high-right,66.67,65.17,3,3
Eldor Shomurodov,İstanbul Başakşehir,Uzbekistan,791355,14109816,6087255,goal,low-centre,58.6,94.67,3,3
Eldor Shomurodov,İstanbul Başakşehir,Uzbekistan,791355,14109698,6083094,goal,low-right,72.04,68.33,3,3
Igor Sergeev,Persepolis,Uzbekistan,333625,7002325,6049677,goal,high-left,28.49,52.5,1,1
Jaloliddin Masharipov,Esteghlal,Uzbekistan,333611,11275823,5941850,save,low-centre,48.39,88.33,2,4
Jaloliddin Masharipov,Esteghlal,Uzbekistan,333611,10221243,30937,goal,low-centre,44.62,82,2,4
Jaloliddin Masharipov,Esteghlal,Uzbekistan,333611,9452801,30938,goal,high-right,64.52,61,2,4
Jaloliddin Masharipov,Esteghlal,Uzbekistan,333611,9311543,30939,save,low-centre,40.86,94.67,2,4
Dostonbek Khamdamov,Pakhtakor,Uzbekistan,358880,7303992,6066932,goal,low-right,74.19,83.17,2,2
Dostonbek Khamdamov,Pakhtakor,Uzbekistan,358880,7303992,1641134,goal,low-right,74.19,83.17,2,2
Joško Gvardiol,Manchester City,Croatia,964994,8896749,10114,goal,low-centre,57.53,69.83,1,1
Duje Ćaleta-Car,Real Sociedad,Croatia,257091,13157484,6074382,goal,high-left,30.11,61,1,1
Josip Stanišić,Bayern Munich,Croatia,927407,13157484,6074406,save,low-right,63.98,80,0,1
Luka Vušković,Hamburger SV,Croatia,1405212,14065178,6088188,goal,low-right,62.37,70.5,1,1
Luka Modrić,Milan,Croatia,15466,13233446,6076776,goal,high-centre,56.45,46.17,21,29
Luka Modrić,Milan,Croatia,15466,11873896,6064225,save,low-right,67.74,95.83,21,29
Luka Modrić,Milan,Croatia,15466,12173502,6061060,save,low-left,37.63,87.33,21,29
Luka Modrić,Milan,Croatia,15466,11605957,4649037,save,low-centre,46.77,81,21,29
Luka Modrić,Milan,Croatia,15466,11353239,46774,goal,high-centre,55.91,42,21,29
Luka Modrić,Milan,Croatia,15466,11014034,45272,goal,low-right,67.2,77.83,21,29
Luka Modrić,Milan,Croatia,15466,11030774,36834,save,low-right,69.35,96.83,21,29
Luka Modrić,Milan,Croatia,15466,10464546,32931,goal,low-right,70.43,81,21,29
Luka Modrić,Milan,Croatia,15466,10230640,30963,goal,low-left,29.57,97.83,21,29
Luka Modrić,Milan,Croatia,15466,10408305,27952,goal,low-centre,52.69,77.83,21,29
Luka Modrić,Milan,Croatia,15466,10640575,26431,goal,low-right,69.89,74.67,21,29
Luka Modrić,Milan,Croatia,15466,10023350,26432,goal,low-left,28.49,84.17,21,29
Luka Modrić,Milan,Croatia,15466,9602943,26433,goal,low-right,70.43,82,21,29
Luka Modrić,Milan,Croatia,15466,9223935,26434,save,low-centre,40.86,78.83,21,29
Luka Modrić,Milan,Croatia,15466,9223762,26435,goal,low-left,31.72,97.83,21,29
Luka Modrić,Milan,Croatia,15466,8542367,26436,goal,high-left,30.11,62,21,29
Luka Modrić,Milan,Croatia,15466,8078564,26437,goal,low-left,30.65,92.67,21,29
Luka Modrić,Milan,Croatia,15466,7693127,6077501,goal,high-right,69.89,64.17,21,29
Luka Modrić,Milan,Croatia,15466,7693127,6046179,goal,high-centre,40.86,56.83,21,29
Luka Modrić,Milan,Croatia,15466,7665829,6077459,goal,low-centre,48.39,97.83,21,29
Luka Modrić,Milan,Croatia,15466,7665829,6077460,save,low-right,62.37,90.5,21,29
Luka Modrić,Milan,Croatia,15466,7665829,6046181,save,low-right,62.37,97.83,21,29
Luka Modrić,Milan,Croatia,15466,7665829,6046180,goal,low-centre,52.69,97.83,21,29
Luka Modrić,Milan,Croatia,15466,7659869,6077088,goal,low-left,36.56,97.83,21,29
Luka Modrić,Milan,Croatia,15466,7659869,6046182,goal,low-left,31.18,96.83,21,29
Luka Modrić,Milan,Croatia,15466,7624049,6046183,goal,low-right,63.44,85.17,21,29
Luka Modrić,Milan,Croatia,15466,1925571,6046184,goal,low-right,66.67,95.33,21,29
Luka Modrić,Milan,Croatia,15466,764384,6061139,miss,close-right,84.41,76.83,21,29
Luka Modrić,Milan,Croatia,15466,636798,6061140,goal,low-centre,56.45,93,21,29
Mateo Kovačić,Manchester City,Croatia,136710,12173502,6061055,save,low-left,32.8,97.83,1,4
Mateo Kovačić,Manchester City,Croatia,136710,11343676,615272,goal,low-left,29.57,94.67,1,4
Mateo Kovačić,Manchester City,Croatia,136710,7693127,6078180,save,low-right,69.35,94.67,1,4
Mateo Kovačić,Manchester City,Croatia,136710,7693127,6044101,save,low-right,70.97,97.83,1,4
Mario Pašalić,Atalanta,Croatia,190437,15532694,6090386,save,low-left,31.72,89.5,5,7
Mario Pašalić,Atalanta,Croatia,190437,13157484,6074393,goal,high-centre,49.46,51.5,5,7
Mario Pašalić,Atalanta,Croatia,190437,12499273,6066390,save,low-left,32.8,78.83,5,7
Mario Pašalić,Atalanta,Croatia,190437,11406730,6062458,goal,low-right,70.97,94.67,5,7
Mario Pašalić,Atalanta,Croatia,190437,11406759,6061501,goal,low-left,30.11,78.83,5,7
Mario Pašalić,Atalanta,Croatia,190437,10230582,30300,goal,low-left,33.33,85.17,5,7
Mario Pašalić,Atalanta,Croatia,190437,7210644,6048769,goal,high-left,34.41,44.17,5,7
Nikola Vlašić,Torino,Croatia,357596,13980104,6090759,goal,high-left,29.03,54.67,17,21
Nikola Vlašić,Torino,Croatia,357596,13981724,6089261,goal,high-right,67.74,57.83,17,21
Nikola Vlašić,Torino,Croatia,357596,13981580,6084928,goal,low-left,38.17,93.67,17,21
Nikola Vlašić,Torino,Croatia,357596,13981554,6084563,goal,low-right,66.67,86.33,17,21
Nikola Vlašić,Torino,Croatia,357596,13981535,6083987,goal,low-left,30.11,75.67,17,21
Nikola Vlašić,Torino,Croatia,357596,12501523,6075901,goal,low-right,66.67,86.33,17,21
Nikola Vlašić,Torino,Croatia,357596,12499319,6068214,goal,low-right,69.35,80,17,21
Nikola Vlašić,Torino,Croatia,357596,11353239,46473,goal,high-right,68.82,63,17,21
Nikola Vlašić,Torino,Croatia,357596,10230640,30964,goal,high-centre,44.62,58.83,17,21
Nikola Vlašić,Torino,Croatia,357596,10230582,30298,goal,low-left,30.65,68.33,17,21
Nikola Vlašić,Torino,Croatia,357596,8809838,21566,goal,low-left,30.65,72.5,17,21
Nikola Vlašić,Torino,Croatia,357596,8809838,21565,save,high-left,32.26,66.17,17,21
Nikola Vlašić,Torino,Croatia,357596,8809893,21567,goal,high-right,67.74,59.83,17,21
Nikola Vlašić,Torino,Croatia,357596,8809884,21568,miss,close-high,49.46,2.83,17,21
Nikola Vlašić,Torino,Croatia,357596,8809907,21569,goal,high-right,69.35,49.33,17,21
Nikola Vlašić,Torino,Croatia,357596,8236597,21570,miss,close-left,17.2,95.33,17,21
Nikola Vlašić,Torino,Croatia,357596,8236577,21571,goal,high-right,70.97,54.67,17,21
Nikola Vlašić,Torino,Croatia,357596,8236567,21572,goal,high-right,61.29,57.83,17,21
Nikola Vlašić,Torino,Croatia,357596,7868705,6049076,save,low-left,34.41,88.33,17,21
Nikola Vlašić,Torino,Croatia,357596,7959272,6049077,goal,high-left,29.03,61,17,21
Nikola Vlašić,Torino,Croatia,357596,7959218,6049078,goal,high-right,62.9,50.5,17,21
Luka Sučić,Real Sociedad,Croatia,949156,15664537,6090156,goal,low-right,70.43,87.33,4,5
Luka Sučić,Real Sociedad,Croatia,949156,12149594,6062679,goal,low-right,71.51,97.83,4,5
Luka Sučić,Real Sociedad,Croatia,949156,9757777,22093,post,right,79.57,88.33,4,5
Luka Sučić,Real Sociedad,Croatia,949156,9757777,22094,goal,low-left,38.71,75.67,4,5
Luka Sučić,Real Sociedad,Croatia,949156,8897415,22095,goal,low-right,70.43,90.5,4,5
Martin Baturina,Como,Croatia,1090019,15440056,6086669,goal,low-right,72.58,84.17,3,4
Martin Baturina,Como,Croatia,1090019,15440056,6086670,goal,low-left,28.49,92.67,3,4
Martin Baturina,Como,Croatia,1090019,13157484,6074380,save,low-right,63.44,89.5,3,4
Martin Baturina,Como,Croatia,1090019,11428470,6057885,goal,low-left,39.78,83.17,3,4
Kristijan Jakić,FC Augsburg,Croatia,796206,13157484,6074419,goal,low-centre,55.38,99,1,1
Nikola Moro,Bologna,Croatia,814882,14951336,6084889,save,low-left,38.17,96.83,3,5
Nikola Moro,Bologna,Croatia,814882,13157484,6074386,goal,low-right,65.05,96.83,3,5
Nikola Moro,Bologna,Croatia,814882,9576630,20201,miss,right,59.3,49,3,5
Nikola Moro,Bologna,Croatia,814882,8809887,20202,goal,low-centre,42.47,95.83,3,5
Nikola Moro,Bologna,Croatia,814882,8809951,20203,goal,low-right,63.44,97.83,3,5
Toni Fruk,Rijeka,Croatia,916183,14023523,6089562,goal,low-centre,46.77,71.5,4,5
Toni Fruk,Rijeka,Croatia,916183,14023507,6088304,goal,low-left,27.42,97.83,4,5
Toni Fruk,Rijeka,Croatia,916183,14023492,6086864,save,low-left,37.63,91.5,4,5
Toni Fruk,Rijeka,Croatia,916183,14023618,6084487,goal,low-left,32.8,97.83,4,5
Toni Fruk,Rijeka,Croatia,916183,14023567,6080619,goal,low-left,37.1,95.83,4,5
Ivan Perišić,PSV Eindhoven,Croatia,38710,14053644,6087748,goal,low-left,27.96,96.83,11,13
Ivan Perišić,PSV Eindhoven,Croatia,38710,14566638,6084065,goal,low-right,69.89,93.67,11,13
Ivan Perišić,PSV Eindhoven,Croatia,38710,13233686,6083774,goal,high-centre,53.23,58.83,11,13
